row_idx,question_id,frames_dir,n_frames,correct,raw_score,category,prompt,src_idx_image
4889,video_14464_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14464,8,1,1.0,descriptive,What is the material of the sphere that is moving when the yellow cylinder enters the scene?,4634
4890,video_14464_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14464,8,0,0.0,descriptive,Are there any gray objects that enter the scene after the yellow cylinder enters the scene?,7425
4891,video_14464_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14464,8,1,1.0,descriptive,How many yellow objects enter the scene?,109
4892,video_14464_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14464,8,1,1.0,descriptive,How many gray objects enter the scene after the cube enters the scene?,7267
4893,video_14467_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14467,8,1,1.0,descriptive,Are there any stationary cubes when the video begins?,6388
4894,video_14467_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14467,8,0,0.0,descriptive,How many moving metal objects are there when the video ends?,872
4895,video_14467_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14467,8,1,1.0,descriptive,How many moving cubes are there?,3560
4896,video_14467_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14467,8,1,1.0,descriptive,What color is the last object that enters the scene?,2581
4897,video_14467_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14467,8,0,0.0,descriptive,What is the color of the second object that enters the scene?,3598
4898,video_14467_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14467,8,1,1.0,descriptive,What material is the last object that enters the scene?,4440
4899,video_14467_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14467,8,0,0.0,descriptive,What material is the stationary object?,6572
4900,video_14467_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14467,8,1,1.0,descriptive,What shape is the rubber object that is stationary when the video begins?,6412
4901,video_14467_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14467,8,1,1.0,descriptive,Are there any yellow cubes that enter the scene after the sphere enters the scene?,5797
4902,video_14467_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14467,8,1,1.0,descriptive,How many collisions happen?,548
4903,video_14467_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14467,8,1,1.0,descriptive,How many collisions happen after the purple object enters the scene?,5839
4904,video_14469_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14469,8,1,1.0,descriptive,Are there any stationary blue objects?,6253
4905,video_14469_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14469,8,1,1.0,descriptive,How many cubes are stationary?,3410
4906,video_14469_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14469,8,1,1.0,descriptive,How many moving cyan objects are there when the rubber sphere exits the scene?,1086
4907,video_14469_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14469,8,1,1.0,descriptive,What is the material of the first object to collide with the blue object?,3999
4908,video_14469_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14469,8,1,1.0,descriptive,What is the shape of the last object to collide with the blue cylinder?,1731
4909,video_14469_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14469,8,1,1.0,descriptive,What is the shape of the last object to collide with the cyan object?,266
4910,video_14469_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14469,8,1,1.0,descriptive,What shape is the moving rubber object when the video ends?,6164
4911,video_14469_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14469,8,1,1.0,descriptive,What color is the moving rubber object when the rubber sphere exits the scene?,2473
4912,video_14469_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14469,8,1,1.0,descriptive,Are there any brown objects that exit the scene after the gray cube enters the scene?,4003
4913,video_14469_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14469,8,1,1.0,descriptive,How many spheres exit the scene after the cyan object enters the scene?,6149
4914,video_14469_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14469,8,1,1.0,descriptive,How many collisions happen?,4556
4915,video_14488_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14488,8,1,1.0,descriptive,Are there any stationary red objects when the video ends?,1337
4916,video_14488_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14488,8,0,0.0,descriptive,How many moving rubber objects are there when the video ends?,4262
4917,video_14488_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14488,8,1,1.0,descriptive,How many stationary objects are there when the video ends?,5308
4918,video_14488_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14488,8,1,1.0,descriptive,What color is the first object to collide with the purple cylinder?,6561
4919,video_14488_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14488,8,1,1.0,descriptive,What color is the last object to collide with the purple object?,6218
4920,video_14488_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14488,8,1,1.0,descriptive,What is the color of the last object to collide with the rubber cube?,6082
4921,video_14488_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14488,8,1,1.0,descriptive,What is the color of the sphere that is stationary when the video ends?,4488
4922,video_14488_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14488,8,1,1.0,descriptive,What is the material of the stationary red object when the video ends?,766
4923,video_14488_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14488,8,1,1.0,descriptive,Are there any cylinders that enter the scene?,3383
4924,video_14488_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14488,8,1,1.0,descriptive,How many objects enter the scene?,253
4925,video_14488_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14488,8,1,1.0,descriptive,How many collisions happen?,4008
4926,video_14503_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14503,8,1,1.0,descriptive,Are there any moving red objects?,3700
4927,video_14503_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14503,8,0,0.0,descriptive,How many objects are moving?,4145
4928,video_14503_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14503,8,1,1.0,descriptive,How many stationary objects are there when the blue object enters the scene?,2641
4929,video_14503_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14503,8,1,1.0,descriptive,What is the material of the second object to collide with the purple object?,6404
4930,video_14503_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14503,8,1,1.0,descriptive,What color is the first object to collide with the purple sphere?,944
4931,video_14503_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14503,8,1,1.0,descriptive,What material is the object to collide with the blue cylinder?,4881
4932,video_14503_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14503,8,1,1.0,descriptive,What color is the moving rubber sphere when the red sphere enters the scene?,2395
4933,video_14503_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14503,8,1,1.0,descriptive,What shape is the rubber object that is moving when the red sphere enters the scene?,4725
4934,video_14503_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14503,8,1,1.0,descriptive,Are there any metal spheres that enter the scene?,5172
4935,video_14503_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14503,8,1,1.0,descriptive,How many red objects enter the scene?,7609
4936,video_14503_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14503,8,1,1.0,descriptive,How many yellow cubes enter the scene?,532
4937,video_14508_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14508,8,0,0.0,descriptive,Are there any stationary purple objects when the green cube enters the scene?,6931
4938,video_14508_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14508,8,1,1.0,descriptive,How many stationary brown objects are there when the green cube enters the scene?,6627
4939,video_14508_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14508,8,0,0.0,descriptive,How many stationary cubes are there when the sphere enters the scene?,3025
4940,video_14508_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14508,8,1,1.0,descriptive,What color is the last object to collide with the sphere?,5255
4941,video_14508_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14508,8,1,1.0,descriptive,What is the shape of the object to collide with the cyan cylinder?,5148
4942,video_14508_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14508,8,1,1.0,descriptive,What is the color of the first object to collide with the green sphere?,6981
4943,video_14508_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14508,8,0,0.0,descriptive,What is the shape of the moving green object when the purple object enters the scene?,897
4944,video_14508_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14508,8,1,1.0,descriptive,What shape is the rubber object that is moving when the video ends?,2637
4945,video_14508_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14508,8,1,1.0,descriptive,Are there collisions before the purple cube enters the scene?,6392
4946,video_14508_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14508,8,1,1.0,descriptive,How many green objects enter the scene?,6505
4947,video_14508_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14508,8,1,1.0,descriptive,How many collisions happen after the green cube enters the scene?,848
4948,video_14519_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14519,8,1,1.0,descriptive,Are there any stationary cubes when the brown cube enters the scene?,4872
4949,video_14519_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14519,8,1,1.0,descriptive,How many metal objects are stationary when the rubber cube enters the scene?,3613
4950,video_14519_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14519,8,1,1.0,descriptive,How many metal objects are stationary when the video begins?,5761
4951,video_14519_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14519,8,1,1.0,descriptive,What is the shape of the last object to collide with the green sphere?,2848
4952,video_14519_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14519,8,1,1.0,descriptive,What is the shape of the object to collide with the rubber cube?,1823
4953,video_14519_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14519,8,1,1.0,descriptive,What is the color of the first object to collide with the green sphere?,2188
4954,video_14519_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14519,8,1,1.0,descriptive,What is the material of the stationary blue object?,4544
4955,video_14519_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14519,8,1,1.0,descriptive,What material is the blue object that is stationary when the video ends?,6010
4956,video_14519_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14519,8,1,1.0,descriptive,Are there any brown objects that enter the scene after the rubber object enters the scene?,6636
4957,video_14519_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14519,8,1,1.0,descriptive,How many objects enter the scene?,5048
4958,video_14519_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14519,8,1,1.0,descriptive,How many green objects enter the scene after the metal cube enters the scene?,7543
4959,video_14522_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14522,8,0,0.0,descriptive,Are there any stationary green objects when the video ends?,4604
4960,video_14522_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14522,8,0,0.0,descriptive,How many rubber objects are moving when the gray sphere exits the scene?,1396
