row_idx,question,correct,image_path
4377,How many moving cylinders are there?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13893/concat.jpg
4378,How many stationary blue objects are there when the purple sphere enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13893/concat.jpg
4379,What is the shape of the object to collide with the purple sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13893/concat.jpg
4380,What is the shape of the second object to collide with the rubber cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13893/concat.jpg
4381,What is the material of the second object to collide with the rubber cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13893/concat.jpg
4382,What shape is the stationary blue object when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13893/concat.jpg
4383,What is the material of the stationary blue object when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13893/concat.jpg
4384,Are there any metal spheres that enter the scene before the rubber sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13893/concat.jpg
4385,How many rubber spheres enter the scene after the purple sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13893/concat.jpg
4386,How many metal spheres enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13893/concat.jpg
4387,Are there any moving cubes when the brown object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13905/concat.jpg
4388,How many spheres are moving when the video begins?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13905/concat.jpg
4389,How many cubes are stationary when the cyan sphere enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13905/concat.jpg
4390,What is the shape of the last object to collide with the cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13905/concat.jpg
4391,What is the material of the second object that enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13905/concat.jpg
4392,What material is the last object to collide with the cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13905/concat.jpg
4393,What shape is the stationary metal object when the cyan sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13905/concat.jpg
4394,What color is the rubber object that is stationary when the brown object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13905/concat.jpg
4395,Are there any metal spheres that exit the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13905/concat.jpg
4396,How many spheres exit the scene before the cube enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13905/concat.jpg
4397,How many green spheres exit the scene after the brown sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13905/concat.jpg
4398,Are there any stationary purple objects when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13943/concat.jpg
4399,How many brown objects are moving when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13943/concat.jpg
4400,How many moving purple objects are there when the video begins?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13943/concat.jpg
4401,What is the color of the last object to collide with the metal sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13943/concat.jpg
4402,What material is the first object to collide with the metal sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13943/concat.jpg
4403,What color is the first object to collide with the metal cube?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13943/concat.jpg
4404,What is the shape of the moving purple object when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13943/concat.jpg
4405,What material is the purple object that is stationary when the video begins?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13943/concat.jpg
4406,Are there any metal spheres that exit the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13943/concat.jpg
4407,How many objects enter the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13943/concat.jpg
4408,How many purple cubes enter the scene before the sphere exits the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13943/concat.jpg
4409,Are there any moving blue objects when the rubber sphere enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13976/concat.jpg
4410,How many rubber objects are moving?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13976/concat.jpg
4411,How many spheres are moving when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13976/concat.jpg
4412,What material is the last object to collide with the red sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13976/concat.jpg
4413,What color is the last object that enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13976/concat.jpg
4414,What is the shape of the first object to collide with the red sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13976/concat.jpg
4415,What is the color of the metal sphere that is stationary when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13976/concat.jpg
4416,What is the material of the stationary sphere when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13976/concat.jpg
4417,Are there any red objects that enter the scene before the cyan sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13976/concat.jpg
4418,How many collisions happen before the rubber object enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13976/concat.jpg
4419,How many rubber spheres enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13976/concat.jpg
4420,Are there any moving cylinders?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13978/concat.jpg
4421,How many moving rubber objects are there when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13978/concat.jpg
4422,How many spheres are moving?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13978/concat.jpg
4423,What is the color of the first object to collide with the rubber cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13978/concat.jpg
4424,What color is the object to collide with the green object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13978/concat.jpg
4425,What is the material of the last object to collide with the rubber cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13978/concat.jpg
4426,What is the material of the moving cube when the sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13978/concat.jpg
4427,What is the color of the metal object that is stationary when the sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13978/concat.jpg
4428,Are there any green objects that enter the scene before the cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13978/concat.jpg
4429,How many cubes enter the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13978/concat.jpg
4430,How many brown objects enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13978/concat.jpg
4431,Are there any moving cyan objects?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13981/concat.jpg
4432,How many objects are moving when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13981/concat.jpg
4433,How many purple objects are moving when the video ends?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13981/concat.jpg
4434,What material is the first object to collide with the yellow cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13981/concat.jpg
4435,What is the color of the last object to collide with the yellow object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13981/concat.jpg
4436,What is the shape of the last object to collide with the yellow cylinder?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13981/concat.jpg
4437,What is the shape of the object that is stationary when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13981/concat.jpg
4438,What is the color of the sphere that is stationary?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13981/concat.jpg
4439,Are there any purple objects that exit the scene after the blue sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13981/concat.jpg
4440,How many purple cylinders enter the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13981/concat.jpg
4441,How many spheres enter the scene before the metal object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13981/concat.jpg
4442,Are there any moving green objects when the sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13986/concat.jpg
4443,How many rubber objects are moving?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13986/concat.jpg
4444,How many spheres are moving?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13986/concat.jpg
4445,What is the material of the first object that enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_13000-14000/video_13986/concat.jpg
