row_idx,question_id,frames_dir,n_frames,correct,raw_score,category,prompt
5326,video_14820_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14820,8,1,1.0,descriptive,What is the shape of the first object that enters the scene?
5327,video_14820_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14820,8,0,0.0,descriptive,What material is the first object to collide with the red cylinder?
5328,video_14820_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14820,8,1,1.0,descriptive,What is the color of the stationary object when the red sphere enters the scene?
5329,video_14820_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14820,8,1,1.0,descriptive,What color is the stationary metal cylinder when the video begins?
5330,video_14820_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14820,8,1,1.0,descriptive,Are there any rubber objects that enter the scene before the red sphere enters the scene?
5331,video_14820_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14820,8,1,1.0,descriptive,How many red spheres enter the scene?
5332,video_14820_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14820,8,1,1.0,descriptive,How many cylinders enter the scene before the cyan sphere enters the scene?
5333,video_14827_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14827,8,1,1.0,descriptive,Are there any moving cylinders when the video begins?
5334,video_14827_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14827,8,1,1.0,descriptive,How many moving cylinders are there when the video ends?
5335,video_14827_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14827,8,0,0.0,descriptive,How many stationary objects are there when the cylinder enters the scene?
5336,video_14827_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14827,8,1,1.0,descriptive,What is the color of the last object to collide with the gray object?
5337,video_14827_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14827,8,1,1.0,descriptive,What material is the first object to collide with the green sphere?
5338,video_14827_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14827,8,1,1.0,descriptive,What is the material of the object to collide with the metal cylinder?
5339,video_14827_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14827,8,1,1.0,descriptive,What is the color of the stationary object when the video begins?
5340,video_14827_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14827,8,1,1.0,descriptive,What material is the object that is stationary when the video begins?
5341,video_14827_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14827,8,1,1.0,descriptive,Are there any objects that exit the scene after the cylinder enters the scene?
5342,video_14827_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14827,8,1,1.0,descriptive,How many collisions happen before the cylinder enters the scene?
5343,video_14827_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14827,8,1,1.0,descriptive,How many gray objects enter the scene before the cylinder enters the scene?
5344,video_14837_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14837,8,1,1.0,descriptive,Are there any moving spheres?
5345,video_14837_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14837,8,1,1.0,descriptive,How many blue objects are stationary when the gray object enters the scene?
5346,video_14837_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14837,8,1,1.0,descriptive,How many cylinders are moving?
5347,video_14837_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14837,8,1,1.0,descriptive,What is the shape of the object to collide with the brown object?
5348,video_14837_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14837,8,1,1.0,descriptive,What material is the last object to collide with the cube?
5349,video_14837_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14837,8,1,1.0,descriptive,What is the color of the object to collide with the green object?
5350,video_14837_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14837,8,1,1.0,descriptive,What is the color of the cylinder that is stationary when the video begins?
5351,video_14837_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14837,8,1,1.0,descriptive,What color is the metal cylinder that is stationary when the gray cylinder enters the scene?
5352,video_14837_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14837,8,1,1.0,descriptive,Are there any rubber cubes that enter the scene before the gray object enters the scene?
5353,video_14837_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14837,8,1,1.0,descriptive,How many rubber cubes enter the scene?
5354,video_14837_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14837,8,1,1.0,descriptive,How many objects exit the scene?
5355,video_14870_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14870,8,1,1.0,descriptive,Are there any moving blue objects?
5356,video_14870_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14870,8,1,1.0,descriptive,How many cylinders are moving when the video ends?
5357,video_14870_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14870,8,1,1.0,descriptive,How many moving rubber objects are there when the cylinder enters the scene?
5358,video_14870_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14870,8,1,1.0,descriptive,What is the color of the first object to collide with the sphere?
5359,video_14870_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14870,8,1,1.0,descriptive,What is the color of the object that enters the scene?
5360,video_14870_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14870,8,1,1.0,descriptive,What shape is the object that enters the scene?
5361,video_14870_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14870,8,1,1.0,descriptive,What is the shape of the rubber object that is stationary when the video begins?
5362,video_14870_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14870,8,1,1.0,descriptive,What is the material of the cube that is stationary when the video begins?
5363,video_14870_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14870,8,1,1.0,descriptive,Are there collisions after the cylinder enters the scene?
5364,video_14870_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14870,8,1,1.0,descriptive,How many collisions happen after the cylinder enters the scene?
5365,video_14870_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14870,8,1,1.0,descriptive,How many objects enter the scene?
5366,video_14874_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14874,8,1,1.0,descriptive,Are there any stationary brown objects when the video begins?
5367,video_14874_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14874,8,1,1.0,descriptive,How many stationary cubes are there when the blue object enters the scene?
5368,video_14874_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14874,8,1,1.0,descriptive,How many objects are moving?
5369,video_14874_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14874,8,1,1.0,descriptive,What color is the last object that enters the scene?
5370,video_14874_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14874,8,0,0.0,descriptive,What shape is the first object to collide with the blue object?
5371,video_14874_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14874,8,1,1.0,descriptive,What is the color of the last object to collide with the blue object?
5372,video_14874_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14874,8,1,1.0,descriptive,What color is the stationary sphere when the video ends?
5373,video_14874_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14874,8,1,1.0,descriptive,What is the shape of the purple object that is stationary when the video ends?
5374,video_14874_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14874,8,1,1.0,descriptive,Are there any cubes that enter the scene?
5375,video_14874_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14874,8,1,1.0,descriptive,How many rubber spheres enter the scene?
5376,video_14874_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14874,8,1,1.0,descriptive,How many collisions happen?
5377,video_14881_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14881,8,1,1.0,descriptive,Are there any moving metal objects when the video ends?
5378,video_14881_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14881,8,0,0.0,descriptive,How many rubber objects are moving?
5379,video_14881_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14881,8,1,1.0,descriptive,How many yellow objects are stationary when the rubber cylinder enters the scene?
5380,video_14881_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14881,8,0,0.0,descriptive,What color is the last object to collide with the yellow cylinder?
5381,video_14881_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14881,8,0,0.0,descriptive,What is the color of the first object to collide with the rubber cylinder?
5382,video_14881_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14881,8,1,1.0,descriptive,What material is the last object that enters the scene?
5383,video_14881_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14881,8,1,1.0,descriptive,What is the color of the moving sphere when the yellow cylinder enters the scene?
5384,video_14881_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14881,8,0,0.0,descriptive,What shape is the stationary metal object when the video ends?
5385,video_14881_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14881,8,1,1.0,descriptive,Are there any metal spheres that enter the scene?
5386,video_14881_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14881,8,1,1.0,descriptive,How many rubber cylinders enter the scene?
5387,video_14881_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14881,8,0,0.0,descriptive,How many collisions happen after the rubber cylinder enters the scene?
5388,video_14885_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14885,8,1,1.0,descriptive,Are there any stationary purple objects when the green cube enters the scene?
5389,video_14885_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14885,8,1,1.0,descriptive,How many moving cyan objects are there?
5390,video_14885_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14885,8,1,1.0,descriptive,How many stationary objects are there when the rubber cube enters the scene?
5391,video_14885_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14885,8,1,1.0,descriptive,What color is the last object that enters the scene?
5392,video_14885_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14885,8,0,0.0,descriptive,What is the color of the second object that enters the scene?
5393,video_14885_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14885,8,1,1.0,descriptive,What is the color of the first object that enters the scene?
5394,video_14885_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14885,8,1,1.0,descriptive,What shape is the moving rubber object?
5395,video_14885_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14885,8,1,1.0,descriptive,What is the color of the cube that is moving when the video ends?
5396,video_14885_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14885,8,1,1.0,descriptive,Are there any red spheres that exit the scene after the green cube enters the scene?
5397,video_14885_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_14000-15000/video_14885,8,1,1.0,descriptive,How many collisions happen?
