row_idx,prompt,correct,raw_score,src_idx_text
4326,What color is the rubber object that is moving when the cyan cylinder enters the scene?,1,1.0,1348
4327,How many collisions happen before the cube enters the scene?,1,1.0,1825
4328,"Which of the following is responsible for the collision between the purple cylinder and the blue object?
Options:
A. the presence of the rubber sphere
B. the presence of the yellow metal object
C. the purple object's colliding with the yellow sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,5711
4329,How many stationary cubes are there when the video begins?,1,1.0,2058
4330,How many objects enter the scene?,1,1.0,395
4331,How many metal objects are moving when the video ends?,1,1.0,2235
4332,"Which of the following is not responsible for the brown sphere's colliding with the purple sphere?
Options:
A. the blue sphere's entering the scene
B. the collision between the brown sphere and the blue object
C. the presence of the brown rubber cylinder
D. the presence of the blue object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6301
4333,What is the material of the stationary sphere when the cyan sphere enters the scene?,0,0.0,3777
4334,What is the shape of the object to collide with the brown sphere?,1,1.0,1655
4335,Are there any metal objects that enter the scene?,1,1.0,3152
4336,What shape is the object to collide with the brown sphere?,1,1.0,5435
4337,Are there any moving rubber objects when the video ends?,1,1.0,2530
4338,How many collisions happen?,1,1.0,196
4339,"Which of the following is responsible for the collision between the cube and the rubber sphere?
Options:
A. the red cylinder's colliding with the rubber object
B. the red cylinder's entrance
C. the presence of the red object
D. the cube's colliding with the brown object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,5865
4340,"What will happen next?
Options:
A. The sphere and the blue object collide
B. The purple cube collides with the cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6581
4341,"What will happen next?
Options:
A. The cube and the blue cylinder collide
B. The cube collides with the rubber cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6661
4342,"Which of the following will not happen if the green cylinder is removed?
Options:
A. The purple object collides with the metal cube
B. The gray object collides with the rubber cube
C. The purple cylinder and the gray object collide
D. The yellow object and the red object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6773
4343,How many collisions happen after the green object enters the scene?,0,0.0,1011
4344,What is the material of the second object that enters the scene?,1,1.0,984
4345,"What will happen without the gray cube?
Options:
A. The metal cube collides with the red sphere
B. The metal cube collides with the cyan object
C. The red sphere collides with the cyan object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,7427
4346,What is the color of the first object to collide with the gray cube?,1,1.0,4810
4347,How many gray objects are moving when the rubber cube enters the scene?,1,1.0,3519
4348,"Which of the following will happen if the red object is removed?
Options:
A. The cylinder collides with the rubber object
B. The purple object and the cylinder collide
C. The purple object collides with the rubber object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,7098
4349,"If the cube is removed, which event will happen?
Options:
A. The red cylinder collides with the purple sphere
B. The green sphere and the blue cylinder collide
C. The yellow object collides with the green sphere
D. The yellow object and the blue cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,7244
4350,"If the sphere is removed, which of the following will happen?
Options:
A. The metal cube collides with the red cube
B. The metal cube and the cyan cylinder collide
C. The rubber cube and the red cylinder collide
D. The purple cube collides with the red cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6998
4351,What is the shape of the object that is stationary when the blue object enters the scene?,1,1.0,3569
4352,Are there any yellow cubes that enter the scene?,1,1.0,4098
4353,How many moving metal objects are there?,1,1.0,3827
4354,What material is the sphere that is moving when the video begins?,0,0.0,4647
4355,What is the material of the cylinder that is moving when the video ends?,1,1.0,2185
4356,"If the cyan cylinder is removed, what will not happen?
Options:
A. The cube collides with the sphere
B. The blue object collides with the sphere
C. The blue object collides with the cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,7511
4357,Are there any stationary spheres when the video begins?,1,1.0,3419
4358,Are there any stationary spheres when the video begins?,1,1.0,1903
4359,"Which event will happen next?
Options:
A. The cube and the rubber cylinder collide
B. The red cylinder and the sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6544
4360,"Without the cube, what will not happen?
Options:
A. The green cylinder and the sphere collide
B. The brown cylinder collides with the sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6857
4361,Are there any purple objects that enter the scene before the rubber sphere enters the scene?,1,1.0,525
4362,Are there any moving spheres?,1,1.0,737
4363,What shape is the object that is stationary when the video ends?,1,1.0,1326
4364,What is the color of the last object to collide with the blue cube?,1,1.0,5261
4365,How many objects are moving when the video ends?,1,1.0,5038
4366,What is the color of the second object to collide with the rubber object?,1,1.0,4808
4367,How many collisions happen?,1,1.0,1978
4368,"Which of the following is responsible for the sphere's exit?
Options:
A. the gray object's colliding with the cube
B. the presence of the gray object
C. the presence of the green rubber cylinder
D. the collision between the gray cylinder and the sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,5543
