question_id,prompt,answer,correct,raw_score
video_14322_4,"Which of the following is responsible for the gray cylinder's colliding with the rubber cylinder?
Options:
A. the rubber cylinder's colliding with the green metal cylinder
B. the rubber cylinder's colliding with the cube
C. the presence of the green metal object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14322_5,What is the material of the cube that is moving when the video begins?,,1,1.0
video_14322_6,What shape is the rubber object that is stationary when the rubber cube enters the scene?,,1,1.0
video_14322_7,How many cubes exit the scene?,,1,1.0
video_14322_8,What is the color of the last object to collide with the green cube?,,1,1.0
video_14322_9,Are there any moving blue objects?,,1,1.0
video_14322_10,Are there any moving cubes when the metal sphere enters the scene?,,1,1.0
video_14333_0,"Which event will happen if the rubber cube is removed?
Options:
A. The sphere and the cylinder collide
B. The sphere and the cyan cube collide
C. The cylinder and the cyan object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14333_1,What is the shape of the object to collide with the red cube?,,1,1.0
video_14333_2,How many cylinders enter the scene?,,1,1.0
video_14333_3,What is the color of the last object that enters the scene?,,1,1.0
video_14333_4,How many cubes exit the scene?,,1,1.0
video_14333_5,"Which of the following will happen if the sphere is removed?
Options:
A. The rubber cube and the cylinder collide
B. The metal cube and the cylinder collide
C. The rubber cube collides with the metal cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14333_6,How many cylinders enter the scene before the rubber cube exits the scene?,,1,1.0
video_14333_7,Are there any green objects that enter the scene after the purple cylinder enters the scene?,,1,1.0
video_14333_8,"Which event will happen next?
Options:
A. The cyan cylinder and the metal cylinder collide
B. The sphere and the rubber cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14333_9,What color is the stationary rubber object when the yellow cube enters the scene?,,1,1.0
video_14333_10,What color is the object to collide with the green object?,,1,1.0
video_14334_0,What shape is the first object to collide with the green sphere?,,1,1.0
video_14334_1,Are there any stationary brown objects?,,1,1.0
video_14334_2,What is the shape of the first object that enters the scene?,,1,1.0
video_14334_3,What is the color of the moving sphere when the video begins?,,1,1.0
video_14334_4,How many moving spheres are there when the video ends?,,1,1.0
video_14334_5,Are there any spheres that enter the scene?,,0,0.0
video_14334_6,"Which of the following will happen without the red cylinder?
Options:
A. The cube and the cyan object collide
B. The cube and the yellow sphere collide
C. The cyan sphere collides with the yellow sphere
D. The blue cylinder collides with the cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14334_7,What shape is the object to collide with the green object?,,1,1.0
video_14334_8,Are there collisions after the rubber sphere enters the scene?,,1,1.0
video_14334_9,What is the color of the metal object that is stationary when the video begins?,,1,1.0
video_14334_10,Are there any yellow cubes that enter the scene?,,1,1.0
video_14344_0,What is the color of the last object to collide with the brown cube?,,1,1.0
video_14344_1,"Without the red cube, which event will not happen?
Options:
A. The red cylinder and the yellow cube collide
B. The gray object collides with the cyan cube
C. The red cylinder and the gray cylinder collide
D. The yellow object and the gray object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_14344_2,Are there any stationary brown objects when the blue cube enters the scene?,,0,0.0
video_14344_3,"Which event will not happen without the purple cylinder?
Options:
A. The metal object and the yellow object collide
B. The metal sphere and the red sphere collide
C. The metal sphere collides with the blue sphere
D. The cube and the blue sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14344_4,What material is the brown object that is stationary when the sphere enters the scene?,,1,1.0
video_14344_5,Are there any stationary cubes when the video ends?,,1,1.0
video_14344_6,What is the color of the stationary object when the video begins?,,1,1.0
video_14344_7,What is the material of the stationary cylinder when the video ends?,,1,1.0
video_14344_8,"Without the sphere, what will happen?
Options:
A. The green cube collides with the gray cube
B. The cylinder and the gray object collide
C. The rubber object collides with the blue cube
D. The cylinder collides with the blue cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14344_9,How many collisions happen after the gray sphere enters the scene?,,1,1.0
video_14344_10,What color is the last object to collide with the gray cylinder?,,1,1.0
video_14350_0,What material is the last object to collide with the yellow cylinder?,,1,1.0
video_14350_1,How many collisions happen after the rubber cube enters the scene?,,1,1.0
video_14350_2,"Which of the following is responsible for the collision between the yellow object and the cube?
Options:
A. the yellow cylinder's colliding with the green sphere
B. the presence of the green rubber sphere
C. the presence of the cyan rubber object
D. the collision between the cyan sphere and the yellow cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_14350_3,How many moving objects are there when the video ends?,,0,0.0
video_14350_4,"Without the red cube, what will not happen?
Options:
A. The yellow cube collides with the cyan cube
B. The sphere collides with the cyan cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_14350_5,What shape is the stationary rubber object?,,1,1.0
video_14350_6,Are there any yellow objects that enter the scene?,,1,1.0
video_14350_7,What is the color of the stationary object when the video begins?,,1,1.0
video_14350_8,What is the color of the metal object that is stationary when the sphere enters the scene?,,1,1.0
video_14350_9,How many collisions happen after the cube enters the scene?,,1,1.0
video_14350_10,What is the shape of the object to collide with the purple sphere?,,0,0.0
